ro_number,store_code,open_date,close_date,advisor_id,technician_id,pay_type,ro_type,labor_hours,labor_sales,parts_sales
944356,CR4,2026-08-18,2026-08-18,1077,1080,W,maintenance,0.6,81.61,89.01
944357,CR4,2026-08-18,2026-08-18,1077,1080,I,internal_recon,1.9,177.41,225.52
944358,CR4,2026-08-18,2026-08-18,1074,1079,C,repair,1.2,207.05,145.41
944359,CR4,2026-08-18,2026-08-18,1076,1080,I,maintenance,1.3,116.30,118.12
944360,CR4,2026-08-18,2026-08-18,1077,1082,C,repair,2.0,335.49,252.45
944361,CR4,2026-08-18,2026-08-20,1077,1084,C,maintenance,1.5,255.87,167.60
944362,CR4,2026-08-18,2026-08-20,1076,1079,C,maintenance,0.9,152.44,189.42
944363,CR4,2026-08-18,2026-08-18,1077,1080,I,internal_recon,0.3,28.37,36.16
944364,CR4,2026-08-18,2026-08-18,1077,1082,C,repair,2.9,475.92,440.40
944365,CR4,2026-08-18,2026-08-18,1074,1084,C,maintenance,1.8,310.41,245.30
944366,CR4,2026-08-18,2026-08-18,1076,1081,C,repair,1.4,235.37,296.82
944367,CR4,2026-08-18,2026-08-19,1074,1082,C,maintenance,2.4,413.76,0.00
944368,CR4,2026-08-18,2026-08-18,1076,1084,C,maintenance,2.5,415.66,316.56
944369,CR4,2026-08-18,2026-08-19,1076,1079,C,maintenance,0.9,148.41,121.20
944370,CR4,2026-08-18,2026-08-18,1076,1079,C,internal_recon,2.2,378.84,0.00
944371,CR4,2026-08-18,2026-08-18,1076,1082,C,maintenance,1.7,278.49,172.70
944372,CR4,2026-08-18,2026-08-18,1074,1081,W,maintenance,2.4,315.69,206.26
944373,CR4,2026-08-18,2026-08-18,1076,1079,C,maintenance,1.9,307.21,319.01
944374,CR4,2026-08-18,2026-08-19,1076,1078,C,maintenance,0.6,102.27,74.61
944375,CR4,2026-08-18,2026-08-18,1077,1084,W,internal_recon,2.1,280.21,210.50
944376,CR4,2026-08-18,2026-08-18,1074,1078,I,internal_recon,1.9,182.53,0.00
944377,CR4,2026-08-18,2026-08-18,1077,1080,C,maintenance,2.4,390.18,249.98
944378,CR4,2026-08-18,2026-08-20,1074,1084,C,repair,1.2,210.95,216.39
944379,CR4,2026-08-18,2026-08-18,1074,1078,C,maintenance,1.9,308.13,356.90
944380,CR1,2026-08-19,2026-08-19,1011,1018,W,internal_recon,1.9,257.96,259.53
944381,CR1,2026-08-19,2026-08-19,1009,1019,I,internal_recon,1.3,126.46,104.71
944382,CR1,2026-08-19,2026-08-19,1012,1019,C,repair,1.3,226.86,283.09
944383,CR1,2026-08-19,2026-08-19,1009,1017,C,internal_recon,0.6,99.78,70.02
944384,CR1,2026-08-19,2026-08-19,1012,1018,C,internal_recon,2.2,372.22,0.00
944385,CR1,2026-08-19,2026-08-19,1009,1017,C,repair,0.8,138.82,102.31
944386,CR1,2026-08-19,2026-08-19,1009,1016,W,maintenance,0.7,90.71,89.87
944387,CR1,2026-08-19,2026-08-19,1009,1018,C,maintenance,0.5,81.95,84.40
944388,CR1,2026-08-19,2026-08-20,1009,1018,W,repair,3.9,544.19,513.76
944389,CR1,2026-08-19,2026-08-19,1012,1018,W,repair,2.8,376.42,309.34
944390,CR1,2026-08-19,2026-08-19,1009,1018,I,internal_recon,2.7,258.56,255.26
944391,CR1,2026-08-19,2026-08-19,1012,1019,C,maintenance,2.3,379.39,434.73
944392,CR1,2026-08-19,2026-08-19,1009,1019,C,maintenance,1.2,195.58,132.40
944393,CR1,2026-08-19,2026-08-19,1012,1019,W,repair,3.0,421.27,0.00
944394,CR1,2026-08-19,2026-08-19,1009,1017,C,repair,0.3,51.42,0.00
944395,CR1,2026-08-19,2026-08-19,1009,1019,C,repair,0.3,49.09,49.68
944396,CR1,2026-08-19,2026-08-19,1011,1019,C,maintenance,3.6,593.75,0.00
944397,CR1,2026-08-19,2026-08-19,1012,1016,C,maintenance,1.5,262.92,274.67
944398,CR1,2026-08-19,2026-08-19,1011,1016,W,repair,2.1,278.20,316.16
944399,CR1,2026-08-19,2026-08-19,1009,1019,I,internal_recon,2.3,225.68,260.48
944400,CR1,2026-08-19,2026-08-20,1011,1018,W,internal_recon,1.5,196.85,150.09
944401,CR1,2026-08-19,2026-08-19,1009,1017,W,repair,4.6,652.37,615.27
944402,CR1,2026-08-19,2026-08-19,1009,1019,C,internal_recon,2.8,484.58,300.65
944403,CR1,2026-08-19,2026-08-24,1009,1016,C,internal_recon,1.8,313.86,383.92
944404,CR1,2026-08-19,2026-08-19,1011,1017,I,internal_recon,0.3,29.22,29.70
944405,CR1,2026-08-19,2026-08-19,1009,1017,I,internal_recon,2.8,277.40,322.06
944406,CR1,2026-08-19,2026-08-19,1009,1016,C,maintenance,2.2,371.30,307.27
944407,CR1,2026-08-19,2026-08-19,1012,1019,I,internal_recon,1.5,132.28,153.77
944408,CR1,2026-08-19,2026-08-19,1012,1018,C,maintenance,3.1,530.10,388.46
944409,CR1,2026-08-19,2026-08-19,1009,1017,C,internal_recon,0.9,149.76,178.55
944410,CR1,2026-08-19,2026-08-19,1011,1016,C,recall,2.6,446.36,441.01
944411,CR1,2026-08-19,2026-08-19,1009,1019,C,recall,1.6,252.82,171.60
944412,CR1,2026-08-19,2026-08-19,1009,1018,C,maintenance,1.0,161.59,183.22
944413,CR1,2026-08-19,2026-08-19,1009,1016,C,maintenance,2.1,368.20,466.72
944414,CR1,2026-08-19,2026-08-19,1011,1019,C,maintenance,1.3,214.86,0.00
944415,CR1,2026-08-19,2026-08-19,1012,1018,I,internal_recon,2.4,231.35,266.80
944416,CR1,2026-08-19,2026-08-19,1011,1016,C,maintenance,2.9,489.13,403.74
944417,CR1,2026-08-19,2026-08-19,1011,1017,C,internal_recon,2.0,327.95,243.08
944418,CR1,2026-08-19,2026-08-19,1012,1018,C,maintenance,1.8,312.43,395.65
944419,CR1,2026-08-19,2026-08-19,1011,1018,C,repair,1.5,238.43,0.00
944420,CR2,2026-08-19,2026-08-24,1029,1035,I,internal_recon,1.6,155.28,197.47
944421,CR2,2026-08-19,2026-08-21,1030,1032,C,repair,2.7,430.50,280.89
944422,CR2,2026-08-19,2026-08-19,1028,1035,C,internal_recon,1.5,240.42,285.58
944423,CR2,2026-08-19,2026-08-19,1030,1034,C,repair,3.7,621.15,667.02
944424,CR2,2026-08-19,2026-08-19,1030,1033,W,maintenance,1.1,150.54,168.48
944425,CR2,2026-08-19,2026-08-19,1030,1034,C,maintenance,2.0,334.69,276.76
944426,CR2,2026-08-19,2026-08-19,1029,1033,W,maintenance,1.6,220.55,254.44
944427,CR2,2026-08-19,2026-08-19,1028,1032,I,internal_recon,0.9,86.85,112.24
944428,CR2,2026-08-19,2026-08-19,1030,1032,C,repair,2.2,378.88,0.00
944429,CR2,2026-08-19,2026-08-19,1030,1034,W,internal_recon,2.2,300.36,237.07
944430,CR2,2026-08-19,2026-08-19,1029,1031,W,maintenance,2.7,358.13,0.00
944431,CR2,2026-08-19,2026-08-19,1030,1034,C,repair,2.9,496.52,0.00
944432,CR2,2026-08-19,2026-08-19,1029,1035,C,repair,3.0,526.23,494.59
944433,CR2,2026-08-19,2026-08-19,1029,1033,I,internal_recon,2.6,235.00,204.23
944434,CR2,2026-08-19,2026-08-19,1030,1031,C,maintenance,2.4,401.01,433.98
944435,CR2,2026-08-19,2026-08-19,1028,1032,C,maintenance,1.0,173.70,168.59
944436,CR2,2026-08-19,2026-08-19,1030,1034,W,maintenance,1.7,235.73,166.42
944437,CR2,2026-08-19,2026-08-19,1029,1035,C,maintenance,1.5,250.72,311.34
944438,CR2,2026-08-19,2026-08-21,1030,1033,C,internal_recon,0.9,147.61,134.31
944439,CR2,2026-08-19,2026-08-19,1028,1034,C,repair,0.8,139.16,141.34
944440,CR2,2026-08-19,2026-08-19,1028,1033,C,recall,1.4,221.65,0.00
944441,CR2,2026-08-19,2026-08-19,1030,1033,C,internal_recon,1.0,166.73,127.98
944442,CR2,2026-08-19,2026-08-19,1029,1033,C,repair,2.5,428.66,478.10
944443,CR2,2026-08-19,2026-08-19,1030,1035,W,internal_recon,1.7,217.71,205.84
944444,CR2,2026-08-19,2026-08-19,1028,1031,C,maintenance,0.3,49.38,41.75
944445,CR2,2026-08-19,2026-08-19,1028,1031,I,internal_recon,0.7,68.80,56.79
944446,CR2,2026-08-19,2026-08-19,1030,1035,C,maintenance,0.8,130.25,155.50
944447,CR2,2026-08-19,2026-08-20,1030,1034,C,internal_recon,1.7,289.46,199.57
944448,CR2,2026-08-19,2026-08-19,1029,1031,W,internal_recon,0.3,40.45,0.00
944449,CR3,2026-08-19,2026-08-19,1051,1057,W,internal_recon,2.3,295.50,311.93
944450,CR3,2026-08-19,2026-08-19,1051,1055,C,internal_recon,1.3,212.07,164.60
944451,CR3,2026-08-19,2026-08-19,1051,1062,C,repair,2.0,342.60,231.05
944452,CR3,2026-08-19,2026-08-19,1052,1054,C,internal_recon,2.4,411.16,447.56
944453,CR3,2026-08-19,2026-08-19,1051,1057,C,maintenance,1.7,274.00,330.12
944454,CR3,2026-08-19,2026-08-19,1052,1056,C,maintenance,2.1,365.47,399.30
944455,CR3,2026-08-19,2026-08-19,1052,1055,C,repair,1.5,254.75,210.79
944456,CR3,2026-08-19,2026-08-19,1053,1056,C,repair,1.6,253.47,191.40
944457,CR3,2026-08-19,2026-08-19,1049,1057,C,internal_recon,1.2,190.62,0.00
944458,CR3,2026-08-19,2026-08-19,1050,1062,W,maintenance,2.0,258.45,165.86
944459,CR3,2026-08-19,2026-08-24,1050,1062,C,maintenance,2.2,359.12,427.56
944460,CR3,2026-08-19,2026-08-19,1049,1058,C,repair,2.0,336.04,0.00
944461,CR3,2026-08-19,2026-08-19,1050,1061,C,repair,1.7,298.29,0.00
944462,CR3,2026-08-19,2026-08-19,1053,1059,C,maintenance,2.4,417.19,526.22
944463,CR3,2026-08-19,2026-08-19,1049,1058,C,maintenance,2.2,381.65,473.75
944464,CR3,2026-08-19,2026-08-24,1049,1061,C,maintenance,2.0,340.50,343.36
944465,CR3,2026-08-19,2026-08-21,1049,1061,C,repair,1.2,198.85,232.12
944466,CR3,2026-08-19,2026-08-19,1053,1054,C,internal_recon,3.1,529.65,589.93
944467,CR3,2026-08-19,2026-08-20,1051,1056,C,internal_recon,0.6,95.74,81.69
944468,CR3,2026-08-19,2026-08-19,1052,1062,C,repair,2.3,385.54,341.47
944469,CR3,2026-08-19,2026-08-20,1053,1057,W,repair,2.1,281.73,228.87
944470,CR3,2026-08-19,2026-08-19,1051,1061,I,repair,0.9,79.26,48.89
944471,CR3,2026-08-19,2026-08-19,1052,1054,C,maintenance,2.5,413.31,428.14
944472,CR3,2026-08-19,2026-08-19,1053,1058,C,recall,1.9,322.73,210.26
944473,CR3,2026-08-19,2026-08-19,1053,1059,I,internal_recon,1.8,170.94,115.91
944474,CR3,2026-08-19,2026-08-19,1050,1059,W,repair,1.8,238.07,157.26
944475,CR3,2026-08-19,2026-08-20,1049,1059,W,maintenance,1.8,247.07,209.58
944476,CR3,2026-08-19,2026-08-19,1050,1059,C,recall,1.3,217.65,254.18
944477,CR3,2026-08-19,2026-08-24,1051,1055,C,repair,1.9,329.55,353.19
944478,CR3,2026-08-19,2026-08-19,1051,1058,I,internal_recon,1.5,144.95,169.54
944479,CR3,2026-08-19,2026-08-19,1051,1058,C,repair,2.3,386.70,0.00
944480,CR3,2026-08-19,2026-08-19,1053,1060,W,repair,1.3,173.45,126.24
944481,CR3,2026-08-19,2026-08-19,1051,1055,I,internal_recon,2.3,224.30,154.41
944482,CR3,2026-08-19,2026-08-20,1050,1062,C,maintenance,2.5,420.66,356.14
944483,CR3,2026-08-19,2026-08-19,1050,1056,I,maintenance,1.7,160.31,98.89
944484,CR3,2026-08-19,2026-08-19,1053,1059,C,internal_recon,0.5,81.09,94.10
944485,CR3,2026-08-19,2026-08-24,1052,1059,C,maintenance,1.4,222.14,251.29
944486,CR3,2026-08-19,2026-08-20,1049,1061,C,maintenance,1.7,297.63,211.27
944487,CR3,2026-08-19,2026-08-20,1050,1059,C,maintenance,2.6,435.85,335.49
944488,CR3,2026-08-19,2026-08-21,1050,1055,C,maintenance,1.1,175.01,196.46
944489,CR3,2026-08-19,2026-08-19,1051,1054,C,maintenance,1.9,320.61,257.46
944490,CR3,2026-08-19,2026-08-19,1050,1054,C,repair,2.3,392.11,271.73
944491,CR3,2026-08-19,2026-08-19,1050,1062,C,maintenance,1.0,171.24,141.97
944492,CR3,2026-08-19,2026-08-19,1051,1054,C,internal_recon,1.8,299.68,213.44
944493,CR3,2026-08-19,2026-08-19,1049,1054,C,maintenance,0.9,154.15,112.16
944494,CR3,2026-08-19,2026-08-20,1053,1059,C,repair,1.3,224.91,226.75
944495,CR3,2026-08-19,2026-08-20,1052,1061,C,maintenance,3.4,575.25,0.00
944496,CR3,2026-08-19,2026-08-19,1050,1056,W,maintenance,1.0,135.17,137.63
944497,CR3,2026-08-19,2026-08-19,1053,1056,W,maintenance,2.8,366.85,348.44
944498,CR4,2026-08-19,2026-08-19,1076,1080,I,internal_recon,1.0,98.34,126.52
944499,CR4,2026-08-19,2026-08-19,1074,1079,C,repair,1.6,262.54,270.11
944500,CR4,2026-08-19,2026-08-20,1077,1084,C,maintenance,1.5,254.34,252.50
944501,CR4,2026-08-19,2026-08-19,1076,1082,W,maintenance,1.9,259.65,161.87
944502,CR4,2026-08-19,2026-08-19,1076,1081,W,maintenance,1.3,169.37,141.03
944503,CR4,2026-08-19,2026-08-21,1077,1079,C,internal_recon,0.5,83.73,0.00
944504,CR4,2026-08-19,2026-08-19,1077,1080,C,maintenance,2.6,445.88,336.60
944505,CR4,2026-08-19,2026-08-19,1074,1080,C,repair,1.5,262.15,331.52
944506,CR4,2026-08-19,2026-08-19,1077,1082,C,maintenance,1.1,192.62,0.00
944507,CR4,2026-08-19,2026-08-19,1074,1084,C,repair,1.5,247.22,199.85
944508,CR4,2026-08-19,2026-08-20,1077,1078,C,maintenance,2.5,436.88,320.28
944509,CR4,2026-08-19,2026-08-19,1077,1084,C,maintenance,2.8,481.50,368.40
944510,CR4,2026-08-19,2026-08-19,1076,1084,I,internal_recon,2.2,204.46,141.74
944511,CR4,2026-08-19,2026-08-20,1076,1081,C,maintenance,0.8,130.36,157.84
944512,CR4,2026-08-19,2026-08-19,1076,1081,W,maintenance,2.4,317.76,393.87
944513,CR4,2026-08-19,2026-08-21,1074,1082,C,maintenance,2.3,367.15,407.93
944514,CR4,2026-08-19,2026-08-19,1076,1078,W,maintenance,1.3,166.50,142.28
944515,CR4,2026-08-19,2026-08-21,1074,1080,C,internal_recon,1.0,174.63,157.70
944516,CR4,2026-08-19,2026-08-19,1077,1080,C,maintenance,1.3,212.68,176.00
944517,CR4,2026-08-19,2026-08-20,1076,1082,C,maintenance,1.4,244.45,248.76
944518,CR4,2026-08-19,2026-08-21,1077,1080,C,maintenance,2.2,363.68,371.80
944519,CR4,2026-08-19,2026-08-19,1076,1078,C,internal_recon,0.9,151.91,182.12
944520,CR4,2026-08-19,2026-08-19,1076,1078,C,maintenance,1.6,261.24,244.53
944521,CR4,2026-08-19,2026-08-19,1076,1084,C,maintenance,2.5,396.39,465.24
944522,CR4,2026-08-19,2026-08-19,1077,1080,I,internal_recon,0.8,75.73,92.15
944523,CR4,2026-08-19,2026-08-19,1074,1080,C,maintenance,1.4,224.93,227.29
944524,CR4,2026-08-19,2026-08-20,1076,1080,C,internal_recon,2.5,424.81,0.00
944525,CR4,2026-08-19,2026-08-19,1076,1082,C,maintenance,1.8,310.28,248.13
944526,CR4,2026-08-19,2026-08-19,1077,1082,C,maintenance,1.0,172.94,153.23
944527,CR4,2026-08-19,2026-08-19,1074,1079,W,maintenance,3.1,426.65,0.00
944528,CR1,2026-08-20,2026-08-21,1011,1017,C,internal_recon,2.1,360.78,0.00
944529,CR1,2026-08-20,2026-08-20,1009,1017,C,maintenance,1.4,239.16,266.12
944530,CR1,2026-08-20,2026-08-20,1011,1017,W,repair,0.7,90.31,79.65
944531,CR1,2026-08-20,2026-08-20,1009,1019,W,repair,0.4,52.00,49.31
944532,CR1,2026-08-20,2026-08-20,1012,1017,C,maintenance,1.9,300.30,297.78
944533,CR1,2026-08-20,2026-08-20,1012,1019,C,maintenance,2.9,468.97,573.72
944534,CR1,2026-08-20,2026-08-20,1012,1016,I,internal_recon,2.4,216.34,276.20
944535,CR1,2026-08-20,2026-08-20,1011,1016,C,maintenance,2.1,345.21,299.41
944536,CR1,2026-08-20,2026-08-20,1011,1018,C,repair,1.9,313.15,249.59
944537,CR1,2026-08-20,2026-08-21,1009,1019,C,recall,2.4,415.51,0.00
944538,CR1,2026-08-20,2026-08-20,1012,1018,C,maintenance,3.1,527.00,502.64
944539,CR1,2026-08-20,2026-08-20,1011,1018,W,repair,1.4,185.69,176.54
944540,CR1,2026-08-20,2026-08-20,1012,1019,W,maintenance,0.4,56.21,71.39
944541,CR1,2026-08-20,2026-08-20,1011,1018,C,repair,1.5,250.25,258.30
944542,CR1,2026-08-20,2026-08-20,1011,1019,C,internal_recon,1.6,273.97,170.61
944543,CR1,2026-08-20,2026-08-20,1012,1018,C,repair,2.5,423.08,445.24
944544,CR1,2026-08-20,2026-08-20,1009,1016,W,maintenance,1.0,130.65,169.39
944545,CR1,2026-08-20,2026-08-22,1011,1018,C,repair,3.3,524.25,488.88
944546,CR1,2026-08-20,2026-08-21,1012,1018,C,repair,1.3,207.97,257.70
944547,CR1,2026-08-20,2026-08-20,1011,1017,W,maintenance,2.5,338.80,247.33
944548,CR1,2026-08-20,2026-08-20,1011,1017,C,maintenance,1.2,208.11,0.00
944549,CR1,2026-08-20,2026-08-20,1009,1017,I,internal_recon,2.2,223.37,233.45
944550,CR1,2026-08-20,2026-08-20,1011,1017,C,repair,1.8,309.84,355.90
944551,CR1,2026-08-20,2026-08-20,1011,1016,C,maintenance,2.1,368.96,467.14
944552,CR1,2026-08-20,2026-08-20,1011,1016,I,internal_recon,2.8,259.15,198.27
944553,CR1,2026-08-20,2026-08-20,1011,1016,C,maintenance,0.8,133.14,120.07
944554,CR1,2026-08-20,2026-08-20,1011,1016,C,repair,0.3,48.27,29.62
944555,CR1,2026-08-20,2026-08-20,1012,1017,W,maintenance,1.1,153.95,151.40
944556,CR1,2026-08-20,2026-08-20,1012,1019,W,maintenance,1.8,231.41,0.00
944557,CR1,2026-08-20,2026-08-20,1012,1019,C,maintenance,2.0,341.11,262.78
944558,CR1,2026-08-20,2026-08-22,1012,1019,C,repair,2.0,319.72,373.41
944559,CR1,2026-08-20,2026-08-20,1012,1018,I,internal_recon,1.4,139.03,84.64
944560,CR1,2026-08-20,2026-08-20,1009,1019,C,maintenance,1.8,292.69,285.45
944561,CR1,2026-08-20,2026-08-20,1009,1016,I,internal_recon,3.4,315.58,287.33
944562,CR1,2026-08-20,2026-08-20,1012,1019,C,maintenance,1.2,202.62,209.23
944563,CR1,2026-08-20,2026-08-20,1009,1019,C,maintenance,2.5,425.81,380.81
944564,CR1,2026-08-20,2026-08-20,1011,1016,C,repair,1.3,222.95,181.01
944565,CR1,2026-08-20,2026-08-20,1012,1019,C,recall,2.3,373.53,323.04
944566,CR1,2026-08-20,2026-08-21,1011,1018,C,repair,1.7,293.85,247.09
944567,CR1,2026-08-20,2026-08-20,1009,1017,C,repair,1.7,291.92,358.22
944568,CR1,2026-08-20,2026-08-20,1011,1017,C,repair,0.4,66.33,49.49
944569,CR1,2026-08-20,2026-08-20,1011,1018,I,maintenance,2.0,191.28,142.23
944570,CR1,2026-08-20,2026-08-20,1009,1018,C,repair,2.3,393.26,411.60
944571,CR1,2026-08-20,2026-08-21,1009,1019,W,recall,2.2,288.15,250.59
944572,CR1,2026-08-20,2026-08-20,1012,1017,W,maintenance,0.8,106.96,83.82
944573,CR1,2026-08-20,2026-08-25,1011,1018,C,internal_recon,2.0,321.76,340.36
944574,CR2,2026-08-20,2026-08-20,1028,1034,W,internal_recon,2.8,379.72,293.78
944575,CR2,2026-08-20,2026-08-20,1029,1034,C,maintenance,2.0,321.45,312.02
944576,CR2,2026-08-20,2026-08-20,1029,1031,C,maintenance,2.4,407.97,0.00
944577,CR2,2026-08-20,2026-08-20,1029,1031,W,maintenance,2.8,364.17,0.00
944578,CR2,2026-08-20,2026-08-20,1028,1032,I,internal_recon,1.9,182.71,0.00
944579,CR2,2026-08-20,2026-08-21,1030,1032,W,maintenance,1.4,195.22,191.76
944580,CR2,2026-08-20,2026-08-20,1029,1034,C,maintenance,2.0,336.46,347.04
944581,CR2,2026-08-20,2026-08-25,1028,1034,C,maintenance,1.5,261.28,280.58
944582,CR2,2026-08-20,2026-08-20,1028,1035,C,internal_recon,2.3,398.83,379.68
944583,CR2,2026-08-20,2026-08-25,1030,1032,C,maintenance,2.1,342.31,412.04
944584,CR2,2026-08-20,2026-08-20,1030,1034,C,internal_recon,0.5,83.95,106.54
944585,CR2,2026-08-20,2026-08-20,1029,1032,C,maintenance,1.3,224.27,182.06
944586,CR2,2026-08-20,2026-08-20,1028,1032,C,maintenance,3.0,493.50,441.97
944587,CR2,2026-08-20,2026-08-20,1029,1032,C,repair,2.8,453.09,475.46
944588,CR2,2026-08-20,2026-08-20,1029,1033,W,repair,2.5,322.43,312.00
944589,CR2,2026-08-20,2026-08-20,1028,1032,C,maintenance,2.0,333.67,355.35
944590,CR2,2026-08-20,2026-08-20,1028,1032,I,internal_recon,0.3,29.46,31.20
944591,CR2,2026-08-20,2026-08-20,1028,1035,C,maintenance,0.3,49.40,50.47
944592,CR2,2026-08-20,2026-08-21,1028,1031,W,repair,2.2,294.59,326.66
944593,CR2,2026-08-20,2026-08-20,1029,1033,C,maintenance,1.9,315.88,217.77
944594,CR2,2026-08-20,2026-08-20,1030,1035,C,maintenance,1.2,200.60,139.93
944595,CR2,2026-08-20,2026-08-21,1030,1031,C,repair,1.2,210.05,259.07
944596,CR2,2026-08-20,2026-08-20,1028,1032,W,repair,2.3,320.09,347.75
944597,CR2,2026-08-20,2026-08-21,1030,1034,I,internal_recon,1.0,100.37,68.10
944598,CR2,2026-08-20,2026-08-20,1030,1034,W,repair,1.3,183.69,221.68
944599,CR2,2026-08-20,2026-08-25,1030,1034,I,repair,1.1,103.98,0.00
944600,CR2,2026-08-20,2026-08-20,1028,1032,W,internal_recon,2.7,349.32,413.73
944601,CR3,2026-08-20,2026-08-20,1052,1062,C,maintenance,3.4,598.27,0.00
944602,CR3,2026-08-20,2026-08-20,1052,1054,C,recall,2.4,388.73,465.04
944603,CR3,2026-08-20,2026-08-20,1052,1058,W,maintenance,1.2,156.81,165.76
944604,CR3,2026-08-20,2026-08-20,1051,1057,I,internal_recon,0.7,62.87,0.00
944605,CR3,2026-08-20,2026-08-22,1053,1062,C,maintenance,2.3,393.88,484.90
944606,CR3,2026-08-20,2026-08-20,1052,1062,C,internal_recon,2.3,403.58,299.71
944607,CR3,2026-08-20,2026-08-20,1051,1057,C,maintenance,1.4,224.98,173.04
944608,CR3,2026-08-20,2026-08-21,1049,1062,C,internal_recon,0.6,103.21,103.48
944609,CR3,2026-08-20,2026-08-21,1052,1062,W,maintenance,0.6,79.73,60.17
944610,CR3,2026-08-20,2026-08-20,1050,1059,W,maintenance,2.4,325.42,346.15
944611,CR3,2026-08-20,2026-08-20,1052,1055,C,repair,2.4,421.90,444.59
944612,CR3,2026-08-20,2026-08-20,1052,1059,C,maintenance,1.7,280.08,329.35
944613,CR3,2026-08-20,2026-08-20,1049,1057,C,repair,2.5,417.98,401.60
944614,CR3,2026-08-20,2026-08-22,1051,1057,W,maintenance,2.5,326.55,295.56
944615,CR3,2026-08-20,2026-08-20,1052,1060,C,repair,1.7,294.90,184.10
944616,CR3,2026-08-20,2026-08-22,1052,1057,C,maintenance,1.4,223.33,229.07
944617,CR3,2026-08-20,2026-08-20,1053,1058,W,repair,0.9,116.73,123.24
944618,CR3,2026-08-20,2026-08-20,1049,1054,W,internal_recon,1.5,194.97,201.72
944619,CR3,2026-08-20,2026-08-21,1051,1055,C,maintenance,2.1,358.70,0.00
944620,CR3,2026-08-20,2026-08-20,1051,1058,W,recall,0.8,111.12,0.00
944621,CR3,2026-08-20,2026-08-20,1050,1054,C,maintenance,2.2,367.24,455.79
944622,CR3,2026-08-20,2026-08-20,1049,1057,C,repair,1.3,210.30,193.94
944623,CR3,2026-08-20,2026-08-20,1053,1058,W,internal_recon,2.8,378.67,262.87
944624,CR3,2026-08-20,2026-08-21,1049,1059,C,internal_recon,1.8,309.99,0.00
944625,CR3,2026-08-20,2026-08-20,1051,1060,C,maintenance,1.4,244.45,316.93
944626,CR3,2026-08-20,2026-08-20,1049,1056,C,internal_recon,2.0,332.71,397.38
944627,CR3,2026-08-20,2026-08-20,1053,1060,W,maintenance,3.3,432.71,324.94
944628,CR3,2026-08-20,2026-08-22,1051,1059,C,maintenance,1.7,273.12,277.69
944629,CR3,2026-08-20,2026-08-20,1053,1057,C,recall,2.4,403.77,406.69
944630,CR3,2026-08-20,2026-08-20,1052,1062,C,maintenance,0.6,100.67,0.00
944631,CR3,2026-08-20,2026-08-20,1050,1059,C,maintenance,1.9,303.42,189.70
944632,CR3,2026-08-20,2026-08-20,1050,1058,C,maintenance,1.8,305.70,201.20
944633,CR3,2026-08-20,2026-08-20,1049,1056,W,repair,2.9,388.81,292.60
944634,CR3,2026-08-20,2026-08-20,1051,1056,C,maintenance,0.7,121.30,119.86
944635,CR3,2026-08-20,2026-08-20,1052,1055,C,maintenance,1.7,297.96,0.00
944636,CR3,2026-08-20,2026-08-20,1049,1054,I,internal_recon,1.8,159.49,177.97
944637,CR3,2026-08-20,2026-08-20,1049,1054,W,maintenance,2.3,302.86,245.01
944638,CR3,2026-08-20,2026-08-20,1050,1057,W,repair,2.5,331.50,403.55
944639,CR4,2026-08-20,2026-08-20,1074,1084,W,maintenance,1.0,133.09,124.31
944640,CR4,2026-08-20,2026-08-21,1074,1078,C,maintenance,1.1,188.37,130.24
944641,CR4,2026-08-20,2026-08-20,1076,1082,C,maintenance,0.9,153.51,0.00
944642,CR4,2026-08-20,2026-08-20,1076,1081,C,maintenance,0.8,135.89,89.05
944643,CR4,2026-08-20,2026-08-20,1077,1081,C,maintenance,1.1,193.41,235.59
944644,CR4,2026-08-20,2026-08-20,1074,1079,C,recall,0.8,127.00,101.43
944645,CR4,2026-08-20,2026-08-20,1076,1084,W,repair,2.1,292.18,377.79
944646,CR4,2026-08-20,2026-08-25,1074,1081,C,maintenance,2.1,332.08,228.78
944647,CR4,2026-08-20,2026-08-20,1077,1080,C,repair,2.2,356.99,331.48
944648,CR4,2026-08-20,2026-08-20,1076,1084,W,repair,1.7,229.37,248.13
944649,CR4,2026-08-20,2026-08-20,1074,1079,C,maintenance,2.4,401.48,413.73
944650,CR4,2026-08-20,2026-08-20,1076,1082,C,maintenance,1.9,327.77,351.53
944651,CR4,2026-08-20,2026-08-20,1074,1082,I,internal_recon,1.7,156.85,158.12
944652,CR4,2026-08-20,2026-08-20,1074,1082,C,internal_recon,2.3,386.14,453.32
