deal_number,store_code,deal_date,deal_type,sale_type,status,new_used,stock_number,model_year,make,model,front_gross,fi_gross,doc_fee,gap_attached,gap_gross,vsc_attached,vsc_gross,lender_type,term_months,financed,has_trade,days_in_stock_at_sale,salesperson_id,fi_manager_id
507985,CR2,2026-06-22,R,R,F,U,211360,2022,Kia,Telluride,2386.07,3634.23,799.00,1,566.21,1,1805.32,captive,48,1,0,60,1023,1037
507986,CR2,2026-06-22,L,L,F,N,211288,2025,Kia,Forte,1493.51,591.61,899.00,0,0.00,0,0.00,cash,,0,1,74,1024,1037
507987,CR2,2026-06-22,R,R,F,N,211612,2026,Kia,Carnival,1734.80,1462.19,699.00,1,578.50,0,0.00,captive,60,1,0,6,1027,1036
507988,CR3,2026-06-22,R,R,F,U,312612,2017,Honda,Sedan,2599.04,820.79,899.00,0,0.00,0,0.00,captive,60,1,0,51,1047,1064
507989,CR3,2026-06-22,R,R,F,U,312814,2024,Chevrolet,Equinox,1124.56,0.00,899.00,0,0.00,0,0.00,cash,,0,1,30,1045,1064
507990,CR3,2026-06-22,R,R,F,N,312231,2026,Ford,Mustang,383.63,1376.06,699.00,0,0.00,1,1376.06,cash,,0,0,91,1042,1063
507991,CR3,2026-06-22,R,R,F,U,312311,2022,GMC,Truck,2793.21,652.59,799.00,0,0.00,0,0.00,captive,84,1,0,83,1039,1064
507992,CR3,2026-06-22,R,R,F,N,312278,2025,Ford,Explorer,1657.78,2240.55,699.00,1,651.27,1,750.58,captive,84,1,0,87,1039,1063
507993,CR3,2026-06-22,R,R,F,N,312632,2026,Ford,F-150,1150.45,1316.90,799.00,0,0.00,0,0.00,captive,48,1,0,48,1048,1063
507994,CR3,2026-06-22,R,R,F,N,312785,2026,Ford,F-150,643.41,1155.74,799.00,0,0.00,1,1153.50,cash,,0,0,32,1046,1063
507995,CR3,2026-06-22,R,R,F,U,312875,2018,Jeep,Sedan,3232.66,1346.12,899.00,1,660.76,0,0.00,outside,66,1,1,23,1047,1063
507996,CR4,2026-06-22,R,R,F,U,412586,2023,Nissan,Sedan,1221.14,529.96,799.00,0,0.00,0,0.00,captive,66,1,0,3,1066,1086
507997,CR4,2026-06-22,R,R,F,N,411960,2025,Chevrolet,Malibu,1241.69,2859.81,699.00,1,488.42,1,1389.93,captive,72,1,0,81,1067,1086
507998,CR4,2026-06-22,R,R,F,N,411842,2026,Chevrolet,Silverado 1500,1816.53,1623.37,899.00,0,0.00,1,1076.38,captive,72,1,1,96,1069,1086
507999,CR4,2026-06-22,R,R,F,U,412570,2018,Jeep,Truck,2660.36,527.24,699.00,0,0.00,0,0.00,captive,84,1,1,5,1072,1086
508000,CR4,2026-06-22,R,R,F,U,411828,2018,Chevrolet,Colorado,1773.80,1667.05,799.00,0,0.00,1,964.65,captive,60,1,1,98,1068,1087
508001,CR4,2026-06-22,R,R,F,U,411983,2023,Nissan,Truck,2535.54,1978.52,699.00,0,0.00,1,1134.13,outside,48,1,1,79,1073,1086
508002,CR4,2026-06-22,R,R,F,U,412534,2018,Nissan,Sedan,2811.67,1174.86,699.00,1,560.09,0,0.00,captive,72,1,1,10,1065,1086
508003,CR4,2026-06-22,R,R,F,N,412477,2026,Chevrolet,Tahoe,2512.69,956.52,699.00,1,606.62,0,0.00,outside,72,1,0,17,1072,1086
508004,CR4,2026-06-22,R,R,F,U,411917,2023,Honda,SUV,2753.96,2268.87,699.00,1,662.34,1,1267.68,captive,72,1,1,87,1069,1087
508005,CR4,2026-06-22,R,R,F,N,411708,2026,Chevrolet,Trax,2890.54,368.92,899.00,0,0.00,0,0.00,cash,,0,1,115,1068,1086
508006,CR4,2026-06-22,R,W,F,U,412105,2024,Honda,Truck,-1317.50,0.00,0.00,0,0.00,0,0.00,none,,0,0,62,1068,1086
508007,CR1,2026-06-23,L,L,F,N,111752,2026,Hyundai,Elantra,1535.15,2696.19,799.00,1,522.65,1,1271.65,captive,72,1,0,81,1002,1021
508008,CR1,2026-06-23,R,R,F,U,112054,2018,GMC,SUV,445.96,295.56,799.00,0,0.00,0,0.00,cash,,0,0,38,1003,1020
508009,CR1,2026-06-23,R,R,F,U,112043,2019,Chevrolet,Trax,3870.70,2565.15,899.00,0,0.00,1,1764.19,captive,75,1,0,40,1002,1020
508010,CR1,2026-06-23,R,R,F,U,111700,2023,Kia,Seltos,2829.67,501.24,699.00,0,0.00,0,0.00,captive,75,1,1,89,1004,1020
508011,CR1,2026-06-23,R,R,F,U,111672,2019,Toyota,SUV,1694.88,2780.91,699.00,1,557.37,1,1249.48,captive,84,1,0,92,1008,1021
508012,CR1,2026-06-23,R,R,F,N,111905,2025,Hyundai,Santa Fe,1744.36,2688.55,899.00,0,0.00,1,1840.06,outside,72,1,0,59,1008,1021
508013,CR1,2026-06-23,R,R,F,N,112126,2026,Hyundai,Kona,-750.15,1436.78,899.00,1,650.50,0,0.00,captive,72,1,1,28,1007,1021
508014,CR1,2026-06-23,R,R,F,U,111776,2019,Toyota,SUV,1745.33,1390.25,699.00,1,712.52,0,0.00,captive,60,1,1,78,1002,1020
508015,CR1,2026-06-23,R,W,F,N,111873,2026,Hyundai,Ioniq 5,-965.64,0.00,0.00,0,0.00,0,0.00,none,,0,0,63,1003,1021
508016,CR2,2026-06-23,L,L,F,N,211202,2026,Kia,K5,-209.93,2518.78,799.00,1,628.89,1,1312.11,captive,75,1,0,94,1027,1037
508017,CR2,2026-06-23,L,L,F,N,211272,2026,Kia,Sportage,886.12,1967.43,699.00,1,460.55,1,1078.67,captive,72,1,1,78,1025,1037
508018,CR3,2026-06-23,L,L,F,N,313010,2026,Ford,F-150,-135.10,1846.00,799.00,1,568.72,0,0.00,captive,72,1,1,8,1044,1063
508019,CR3,2026-06-23,R,R,F,U,312290,2025,Nissan,Sedan,2152.94,2950.11,899.00,1,533.18,1,1704.57,outside,84,1,0,87,1043,1063
508020,CR3,2026-06-23,R,R,F,U,312305,2018,Chevrolet,Colorado,2172.13,1029.09,699.00,0,0.00,0,0.00,outside,84,1,0,84,1044,1064
508021,CR3,2026-06-23,R,R,F,N,312307,2026,Ford,Bronco,1864.56,1983.30,799.00,0,0.00,1,1408.33,captive,75,1,1,84,1048,1064
508022,CR3,2026-06-23,R,R,F,N,312142,2026,Ford,Bronco,482.68,1783.20,699.00,0,0.00,1,1371.00,captive,75,1,0,102,1040,1063
508023,CR3,2026-06-23,R,R,F,U,312848,2025,Nissan,Truck,2908.03,1336.67,699.00,1,672.76,0,0.00,captive,66,1,1,26,1038,1063
508024,CR3,2026-06-23,R,R,F,U,312613,2023,Chevrolet,Traverse,57.53,2418.75,699.00,1,469.72,1,718.93,outside,84,1,0,52,1039,1064
508025,CR3,2026-06-23,R,R,F,N,312558,2026,Ford,Expedition,991.56,1186.03,899.00,1,694.99,0,0.00,captive,75,1,0,57,1044,1064
508026,CR3,2026-06-23,R,W,F,N,312370,2025,Ford,Expedition,-605.66,0.00,0.00,0,0.00,0,0.00,none,,0,0,77,1044,1063
508027,CR4,2026-06-23,R,R,F,U,411970,2022,Jeep,SUV,3275.82,1839.93,699.00,0,0.00,1,1456.05,outside,66,1,0,81,1072,1086
508028,CR4,2026-06-23,R,R,F,N,412154,2026,Chevrolet,Traverse,1083.64,0.00,699.00,0,0.00,0,0.00,cash,,0,0,57,1066,1087
508029,CR4,2026-06-23,R,R,F,N,411986,2026,Chevrolet,Blazer,1556.10,555.11,699.00,0,0.00,0,0.00,captive,60,1,0,80,1069,1086
508030,CR4,2026-06-23,R,R,F,U,411893,2021,Toyota,Sedan,1024.14,625.17,699.00,0,0.00,0,0.00,outside,84,1,0,91,1072,1087
508031,CR4,2026-06-23,R,R,F,U,411912,2019,Chevrolet,Colorado,2939.07,439.93,899.00,0,0.00,0,0.00,outside,75,1,0,88,1068,1087
508032,CR4,2026-06-23,R,R,F,U,412099,2025,Kia,Forte,2936.72,1579.74,899.00,0,0.00,1,1579.74,cash,,0,0,63,1069,1086
508033,CR4,2026-06-23,R,R,F,U,412567,2024,Jeep,Truck,2481.43,100.37,799.00,0,0.00,0,0.00,cash,,0,0,6,1066,1086
508034,CR4,2026-06-23,L,L,F,N,412456,2026,Chevrolet,Blazer,2138.92,697.34,799.00,0,0.00,0,0.00,captive,48,1,0,20,1066,1087
508035,CR4,2026-06-23,R,R,F,N,412458,2025,Chevrolet,Colorado,2469.03,1017.10,699.00,1,585.82,0,0.00,outside,60,1,1,20,1067,1086
508036,CR4,2026-06-23,R,R,F,N,411929,2026,Chevrolet,Colorado,-467.89,633.89,899.00,0,0.00,0,0.00,captive,48,1,1,87,1070,1087
508037,CR1,2026-06-24,L,L,F,N,112125,2026,Hyundai,Sonata,2942.39,3050.40,699.00,1,757.85,1,1591.51,captive,66,1,0,29,1001,1021
508038,CR1,2026-06-24,R,R,F,N,112003,2026,Hyundai,Palisade,950.70,2511.15,699.00,0,0.00,1,1765.45,captive,75,1,1,46,1003,1021
508039,CR1,2026-06-24,R,R,F,N,112282,2026,Hyundai,Kona,983.89,1119.84,899.00,0,0.00,0,0.00,captive,60,1,1,7,1004,1021
508040,CR1,2026-06-24,L,L,F,N,111723,2026,Hyundai,Elantra,1341.12,1423.03,899.00,1,586.41,0,0.00,outside,84,1,0,86,1001,1021
508041,CR1,2026-06-24,R,W,F,U,111885,2022,GMC,Sedan,300.47,0.00,0.00,0,0.00,0,0.00,none,,0,0,63,1005,1020
508042,CR2,2026-06-24,R,R,F,N,211255,2026,Kia,Sportage,1208.69,1378.29,699.00,1,625.21,0,0.00,captive,75,1,0,84,1024,1037
508043,CR2,2026-06-24,R,R,F,U,211285,2019,Jeep,Truck,366.76,261.70,699.00,0,0.00,0,0.00,cash,,0,0,77,1027,1037
508044,CR2,2026-06-24,R,R,F,U,211398,2017,Subaru,Sedan,1724.11,1495.24,699.00,1,558.25,0,0.00,captive,75,1,0,53,1024,1036
508045,CR2,2026-06-24,R,W,F,U,211313,2024,Hyundai,Elantra,975.22,0.00,0.00,0,0.00,0,0.00,none,,0,0,71,1024,1037
508046,CR3,2026-06-24,R,R,F,N,312328,2026,Ford,Maverick,1177.94,1946.03,699.00,0,0.00,1,1220.09,outside,72,1,0,83,1040,1064
508047,CR3,2026-06-24,R,R,F,U,312217,2025,Toyota,Truck,4471.65,2709.58,699.00,0,0.00,1,1492.76,outside,75,1,0,95,1047,1064
508048,CR3,2026-06-24,R,R,F,N,312839,2026,Ford,Expedition,950.10,582.01,799.00,0,0.00,0,0.00,captive,75,1,0,28,1038,1063
508049,CR3,2026-06-24,R,R,F,N,312564,2026,Ford,Bronco,326.45,773.49,699.00,1,393.65,0,0.00,outside,75,1,1,57,1040,1064
508050,CR3,2026-06-24,R,R,F,N,312300,2026,Ford,Mustang,933.07,1191.71,899.00,0,0.00,1,1191.71,cash,,0,0,86,1038,1063
508051,CR3,2026-06-24,R,R,F,N,312657,2026,Ford,Expedition,1053.66,2286.79,699.00,1,544.04,1,936.13,captive,66,1,0,48,1047,1064
508052,CR3,2026-06-24,R,R,F,N,312981,2025,Ford,Explorer,233.28,243.85,699.00,0,0.00,0,0.00,captive,66,1,0,13,1047,1063
508053,CR3,2026-06-24,R,R,F,U,312331,2025,Toyota,Sedan,1488.65,860.32,799.00,0,0.00,0,0.00,captive,72,1,1,83,1045,1063
508054,CR3,2026-06-24,R,R,F,U,312868,2024,Ford,Expedition,2353.72,1417.75,699.00,0,0.00,1,1417.75,cash,,0,1,25,1045,1064
508055,CR3,2026-06-24,R,W,F,N,312392,2026,Ford,Super Duty,-815.16,0.00,0.00,0,0.00,0,0.00,none,,0,0,76,1042,1064
508056,CR3,2026-06-24,R,W,F,N,312369,2026,Ford,Bronco,-631.42,0.00,0.00,0,0.00,0,0.00,none,,0,0,78,1042,1064
508057,CR4,2026-06-24,R,R,F,U,412128,2019,Toyota,Truck,2792.45,386.17,699.00,0,0.00,0,0.00,cash,,0,0,61,1067,1087
508058,CR4,2026-06-24,R,R,F,N,411985,2026,Chevrolet,Silverado 1500,3035.13,665.68,699.00,1,530.47,0,0.00,outside,75,1,1,81,1068,1087
508059,CR4,2026-06-24,L,L,F,N,412368,2026,Chevrolet,Blazer,873.42,2393.19,799.00,0,0.00,1,1244.69,captive,84,1,0,32,1065,1086
508060,CR4,2026-06-24,L,L,F,N,411974,2026,Chevrolet,Silverado 1500,2662.03,1670.64,699.00,0,0.00,1,1670.64,cash,,0,0,82,1066,1086
508061,CR4,2026-06-24,R,R,F,N,412397,2025,Chevrolet,Trax,2112.62,627.32,699.00,0,0.00,0,0.00,captive,72,1,1,28,1069,1087
508062,CR4,2026-06-24,R,R,F,N,412212,2026,Chevrolet,Malibu,1368.18,344.72,899.00,0,0.00,0,0.00,cash,,0,1,51,1067,1086
508063,CR4,2026-06-24,R,R,F,N,412471,2026,Chevrolet,Traverse,-297.60,1231.33,899.00,1,640.55,0,0.00,captive,75,1,1,20,1065,1087
508064,CR4,2026-06-24,R,R,F,U,412203,2019,Jeep,SUV,-459.75,1362.31,699.00,1,740.00,0,0.00,outside,75,1,0,53,1072,1087
508065,CR1,2026-06-25,R,R,F,U,112026,2024,Hyundai,Tucson,2606.55,1770.56,699.00,0,0.00,1,1265.63,cash,,0,1,44,1005,1020
508066,CR1,2026-06-25,R,R,F,N,111780,2026,Hyundai,Ioniq 5,1929.52,711.73,899.00,0,0.00,0,0.00,outside,72,1,0,80,1004,1020
508067,CR1,2026-06-25,R,R,F,U,112117,2021,Honda,SUV,3033.33,50.22,799.00,0,0.00,0,0.00,cash,,0,0,31,1007,1020
508068,CR1,2026-06-25,R,R,F,U,112337,2017,GMC,Truck,3249.91,1346.54,699.00,1,747.20,0,0.00,captive,72,1,0,1,1005,1021
508069,CR1,2026-06-25,R,R,F,N,111693,2025,Hyundai,Sonata,1963.33,2073.29,899.00,0,0.00,1,1400.42,outside,72,1,0,91,1002,1021
508070,CR1,2026-06-25,R,R,F,N,112332,2026,Hyundai,Santa Fe,1416.88,382.88,699.00,0,0.00,0,0.00,cash,,0,0,1,1007,1020
508071,CR1,2026-06-25,R,R,F,N,112134,2026,Hyundai,Elantra,2314.59,1791.93,699.00,0,0.00,1,1480.72,cash,,0,1,29,1002,1021
508072,CR1,2026-06-25,R,R,F,N,111635,2026,Hyundai,Tucson,2291.56,2016.04,699.00,0,0.00,1,1374.33,captive,72,1,0,100,1004,1021
508073,CR2,2026-06-25,R,R,F,N,211530,2026,Kia,Carnival,-554.71,2535.28,699.00,0,0.00,1,1736.71,captive,84,1,0,27,1023,1037
508074,CR2,2026-06-25,L,L,F,N,211263,2026,Kia,Seltos,479.96,1262.86,799.00,1,654.75,0,0.00,captive,48,1,1,83,1024,1037
508075,CR2,2026-06-25,R,R,F,U,211603,2018,Hyundai,Sonata,3650.18,0.00,899.00,0,0.00,0,0.00,captive,48,1,0,12,1023,1037
508076,CR2,2026-06-25,R,W,F,N,211345,2025,Kia,Seltos,-641.42,0.00,0.00,0,0.00,0,0.00,none,,0,0,65,1023,1037
508077,CR2,2026-06-25,R,W,F,N,211316,2026,Kia,K5,276.22,0.00,0.00,0,0.00,0,0.00,none,,0,0,72,1025,1036
508078,CR3,2026-06-25,R,R,F,N,312744,2025,Ford,F-150,2748.38,1904.07,799.00,1,619.06,1,1043.85,outside,66,1,1,40,1041,1063
508079,CR3,2026-06-25,R,R,F,N,312654,2025,Ford,Maverick,674.56,410.77,799.00,0,0.00,0,0.00,outside,75,1,0,49,1048,1064
508080,CR3,2026-06-25,R,R,F,N,312329,2026,Ford,Explorer,742.52,1277.97,899.00,0,0.00,1,988.42,outside,60,1,0,84,1044,1064
508081,CR3,2026-06-25,R,R,F,N,312513,2026,Ford,Maverick,3508.99,1064.86,699.00,0,0.00,1,1010.14,cash,,0,0,63,1047,1063
508082,CR3,2026-06-25,R,R,F,U,312267,2020,Subaru,Truck,3110.12,2885.96,799.00,1,621.07,1,1528.62,outside,48,1,1,91,1042,1064
508083,CR3,2026-06-25,R,R,F,N,312200,2026,Ford,Bronco,1566.13,1868.28,699.00,1,781.49,0,0.00,captive,66,1,0,98,1041,1064
508084,CR3,2026-06-25,R,R,F,N,312298,2026,Ford,Super Duty,888.75,729.43,799.00,0,0.00,0,0.00,outside,60,1,0,87,1038,1064
508085,CR3,2026-06-25,R,R,F,N,312472,2025,Ford,Explorer,3224.18,503.75,899.00,0,0.00,0,0.00,captive,75,1,1,68,1038,1064
508086,CR3,2026-06-25,R,R,F,N,312821,2026,Ford,Bronco,1981.53,2471.13,799.00,1,547.65,1,1470.10,captive,72,1,0,31,1040,1063
508087,CR3,2026-06-25,R,R,F,N,312344,2026,Ford,F-150,1421.06,207.27,699.00,0,0.00,0,0.00,captive,75,1,1,83,1042,1063
508088,CR3,2026-06-25,R,W,F,N,312342,2026,Ford,Explorer,-875.72,0.00,0.00,0,0.00,0,0.00,none,,0,0,83,1048,1064
508089,CR3,2026-06-25,R,W,F,N,312379,2026,Ford,Explorer,-925.39,0.00,0.00,0,0.00,0,0.00,none,,0,0,78,1038,1063
508090,CR4,2026-06-25,R,R,F,U,411987,2025,Toyota,Truck,2470.49,930.88,899.00,0,0.00,0,0.00,captive,60,1,0,80,1068,1087
508091,CR4,2026-06-25,R,R,F,U,412420,2025,Hyundai,Kona,728.50,3218.70,699.00,1,649.76,1,1776.80,captive,84,1,1,26,1066,1087
508092,CR4,2026-06-25,R,R,F,N,412362,2026,Chevrolet,Tahoe,3076.51,2296.19,799.00,1,471.71,1,1054.05,captive,60,1,0,33,1070,1086
508093,CR4,2026-06-25,R,R,F,U,412205,2018,Ford,Maverick,3048.76,2589.76,799.00,0,0.00,1,1803.90,captive,72,1,0,52,1067,1087
508094,CR4,2026-06-25,R,R,F,U,412374,2022,Hyundai,Sonata,2289.92,579.31,899.00,0,0.00,0,0.00,captive,75,1,0,31,1067,1086
508095,CR4,2026-06-25,R,W,F,N,411973,2026,Chevrolet,Traverse,-843.01,0.00,0.00,0,0.00,0,0.00,none,,0,0,83,1066,1087
508096,CR1,2026-06-26,R,R,F,U,111775,2024,Hyundai,Sonata,3272.81,1935.44,899.00,0,0.00,1,1584.39,cash,,0,0,81,1005,1020
508097,CR1,2026-06-26,L,L,F,N,111784,2026,Hyundai,Ioniq 5,1609.93,2285.20,699.00,1,601.12,1,1343.10,captive,75,1,0,80,1002,1020
508098,CR2,2026-06-26,R,R,F,N,211463,2026,Kia,Telluride,2611.95,2138.23,699.00,0,0.00,1,1518.43,outside,48,1,0,42,1026,1036
508099,CR2,2026-06-26,R,R,F,U,211150,2021,Subaru,Truck,3003.39,2028.21,899.00,0,0.00,1,2028.21,cash,,0,1,107,1024,1036
508100,CR3,2026-06-26,R,R,F,U,312696,2021,Honda,Truck,1334.29,2214.96,799.00,0,0.00,1,1785.50,outside,60,1,1,45,1039,1064
508101,CR3,2026-06-26,R,R,F,N,312343,2026,Ford,Maverick,3669.32,901.11,799.00,1,560.32,0,0.00,captive,75,1,1,84,1040,1063
508102,CR3,2026-06-26,R,R,F,N,313050,2025,Ford,Escape,739.18,811.21,799.00,0,0.00,0,0.00,outside,66,1,1,7,1046,1063
508103,CR3,2026-06-26,L,L,F,N,312795,2026,Ford,Escape,1146.88,799.03,899.00,0,0.00,0,0.00,captive,48,1,1,35,1038,1064
508104,CR3,2026-06-26,R,R,F,N,312701,2026,Ford,F-150,3384.62,1720.40,699.00,0,0.00,1,1607.43,cash,,0,0,45,1042,1063
508105,CR3,2026-06-26,R,R,F,N,312972,2026,Ford,Bronco,959.81,2069.81,699.00,0,0.00,1,1516.46,cash,,0,0,15,1040,1064
508106,CR3,2026-06-26,R,R,F,N,312876,2026,Ford,F-150,1490.57,855.61,699.00,0,0.00,0,0.00,outside,72,1,0,27,1038,1063
508107,CR3,2026-06-26,R,R,F,U,312429,2021,Subaru,SUV,2786.44,2076.70,699.00,0,0.00,1,1381.47,captive,60,1,1,74,1048,1064
508108,CR3,2026-06-26,R,R,F,N,312566,2026,Ford,Expedition,84.58,1918.30,699.00,0,0.00,1,1760.40,outside,60,1,0,59,1045,1064
508109,CR3,2026-06-26,R,R,F,N,312384,2026,Ford,Explorer,2589.29,790.65,899.00,0,0.00,0,0.00,captive,66,1,1,79,1038,1063
508110,CR3,2026-06-26,R,R,F,U,312548,2018,Hyundai,Sonata,3664.26,489.30,699.00,0,0.00,0,0.00,outside,48,1,1,60,1046,1064
508111,CR3,2026-06-26,R,R,F,U,312822,2021,Subaru,Sedan,2760.86,1896.05,699.00,0,0.00,1,1563.60,outside,72,1,0,32,1046,1064
508112,CR3,2026-06-26,R,W,F,N,312540,2026,Ford,Super Duty,-1093.22,0.00,0.00,0,0.00,0,0.00,none,,0,0,62,1045,1063
508113,CR3,2026-06-26,R,W,F,U,312395,2021,Honda,SUV,-1485.76,0.00,0.00,0,0.00,0,0.00,none,,0,0,78,1040,1064
508114,CR4,2026-06-26,R,R,F,N,411961,2026,Chevrolet,Colorado,2464.39,0.00,899.00,0,0.00,0,0.00,cash,,0,1,85,1067,1086
508115,CR4,2026-06-26,R,R,F,U,412174,2020,Nissan,Sedan,1040.87,1971.62,699.00,0,0.00,1,1690.71,cash,,0,0,58,1066,1086
508116,CR4,2026-06-26,R,R,F,N,412577,2025,Chevrolet,Tahoe,-510.93,1896.59,699.00,0,0.00,1,1896.59,cash,,0,0,8,1065,1087
508117,CR4,2026-06-26,R,R,F,U,412157,2024,Hyundai,Sonata,5244.53,1590.79,799.00,1,693.88,0,0.00,captive,75,1,1,59,1070,1086
508118,CR4,2026-06-26,R,R,F,N,411965,2026,Chevrolet,Traverse,1312.38,962.65,699.00,1,587.93,0,0.00,outside,48,1,0,85,1070,1086
508119,CR4,2026-06-26,R,R,F,U,412249,2022,Subaru,Sedan,2577.14,2846.29,799.00,1,791.22,1,1549.02,captive,72,1,0,48,1072,1087
508120,CR4,2026-06-26,R,R,F,N,412574,2026,Chevrolet,Blazer,789.63,1656.42,899.00,1,522.57,0,0.00,captive,72,1,0,8,1073,1086
508121,CR4,2026-06-26,R,R,F,N,412504,2026,Chevrolet,Traverse,2261.34,1361.01,699.00,1,584.88,0,0.00,outside,84,1,1,17,1073,1086
508122,CR4,2026-06-26,R,R,F,N,412474,2026,Chevrolet,Equinox,2231.37,2701.84,899.00,1,704.23,1,1657.83,outside,66,1,1,21,1065,1086
508123,CR4,2026-06-26,R,R,F,N,412445,2026,Chevrolet,Silverado 1500,2343.32,3064.54,899.00,1,588.72,1,1281.41,outside,75,1,1,24,1065,1086
508124,CR4,2026-06-26,R,R,F,U,412446,2024,Nissan,Sedan,536.17,2273.36,899.00,1,547.20,1,1447.07,captive,75,1,0,24,1065,1086
508125,CR4,2026-06-26,R,W,F,N,412074,2026,Chevrolet,Trax,-512.07,0.00,0.00,0,0.00,0,0.00,none,,0,0,71,1066,1086
508126,CR4,2026-06-26,R,W,F,U,412098,2025,Subaru,Truck,142.04,0.00,0.00,0,0.00,0,0.00,none,,0,0,66,1072,1086
508127,CR1,2026-06-27,R,R,F,N,112257,2026,Hyundai,Elantra,-1263.60,1735.93,699.00,1,639.97,0,0.00,captive,48,1,0,14,1007,1021
508128,CR1,2026-06-27,R,R,F,N,112325,2026,Hyundai,Sonata,259.77,2001.60,699.00,0,0.00,1,2001.60,cash,,0,0,4,1005,1020
508129,CR1,2026-06-27,R,R,F,N,112333,2026,Hyundai,Sonata,2150.98,2310.81,799.00,0,0.00,1,1339.48,captive,66,1,0,3,1005,1020
508130,CR1,2026-06-27,R,R,F,N,111786,2026,Hyundai,Santa Fe,203.01,3679.23,899.00,1,389.68,1,1968.76,outside,66,1,1,81,1001,1021
508131,CR1,2026-06-27,R,R,F,N,111676,2025,Hyundai,Tucson,4083.19,2281.10,699.00,0,0.00,1,1356.53,captive,72,1,0,96,1008,1020
508132,CR1,2026-06-27,R,R,F,N,111788,2026,Hyundai,Palisade,1172.39,754.84,899.00,0,0.00,0,0.00,cash,,0,0,81,1008,1020
508133,CR1,2026-06-27,R,R,F,N,111859,2026,Hyundai,Ioniq 5,3542.01,2270.28,699.00,0,0.00,1,1758.52,captive,60,1,1,70,1001,1020
508134,CR1,2026-06-27,R,R,F,N,111868,2025,Hyundai,Ioniq 5,2151.15,504.26,699.00,0,0.00,0,0.00,cash,,0,1,68,1004,1021
508135,CR1,2026-06-27,R,R,F,N,111791,2026,Hyundai,Palisade,2377.80,444.66,699.00,0,0.00,0,0.00,outside,66,1,1,80,1007,1020
508136,CR1,2026-06-27,R,R,F,N,112127,2026,Hyundai,Tucson,-351.61,1790.17,899.00,1,595.80,0,0.00,captive,60,1,0,32,1007,1021
508137,CR1,2026-06-27,R,R,U,U,112198,2021,Honda,Truck,-810.18,-63.00,699.00,0,0.00,0,0.00,captive,72,1,0,23,1001,1021
508138,CR1,2026-06-27,R,R,F,N,112351,2025,Hyundai,Palisade,1261.79,1025.37,799.00,1,590.33,0,0.00,outside,84,1,0,1,1005,1020
508139,CR1,2026-06-27,R,W,F,U,111777,2022,Kia,Forte,-433.21,0.00,0.00,0,0.00,0,0.00,none,,0,0,82,1004,1020
508140,CR1,2026-06-27,R,W,F,U,111759,2020,Honda,Truck,-235.11,0.00,0.00,0,0.00,0,0.00,none,,0,0,84,1007,1020
508141,CR2,2026-06-27,R,R,F,U,211251,2017,Hyundai,Ioniq 5,2158.25,947.41,899.00,0,0.00,0,0.00,captive,60,1,0,87,1022,1037
508142,CR2,2026-06-27,R,R,F,N,211526,2025,Kia,Carnival,1577.64,2690.71,699.00,0,0.00,1,1662.24,captive,75,1,0,29,1026,1036
508143,CR2,2026-06-27,R,R,F,U,211571,2020,GMC,SUV,151.15,1190.74,799.00,1,545.23,0,0.00,outside,84,1,1,21,1023,1037
508144,CR2,2026-06-27,R,R,F,N,211449,2026,Kia,Carnival,1297.00,2354.29,799.00,1,630.74,1,1024.79,captive,48,1,0,45,1026,1037
508145,CR2,2026-06-27,R,R,F,N,211539,2026,Kia,K5,3535.24,1648.09,899.00,1,570.65,0,0.00,captive,84,1,0,26,1024,1036
508146,CR2,2026-06-27,L,L,F,N,211472,2026,Kia,Carnival,1014.66,1095.47,699.00,1,590.00,0,0.00,outside,66,1,0,40,1027,1036
508147,CR2,2026-06-27,R,R,F,U,211469,2020,Hyundai,Tucson,1898.94,2282.11,699.00,0,0.00,1,1275.89,outside,66,1,1,42,1027,1037
508148,CR2,2026-06-27,R,R,F,N,211243,2026,Kia,Sorento,862.20,914.09,899.00,1,655.19,0,0.00,captive,66,1,0,89,1023,1037
508149,CR2,2026-06-27,R,R,F,U,211281,2022,Hyundai,Elantra,3514.37,0.00,899.00,0,0.00,0,0.00,cash,,0,1,80,1024,1037
508150,CR2,2026-06-27,R,R,F,N,211262,2026,Kia,Forte,1014.00,400.83,699.00,0,0.00,0,0.00,cash,,0,1,85,1027,1037
508151,CR2,2026-06-27,R,R,F,N,211610,2026,Kia,Forte,668.40,889.54,899.00,1,597.85,0,0.00,outside,72,1,0,12,1022,1036
508152,CR2,2026-06-27,R,W,F,N,211297,2026,Kia,Forte,-833.04,0.00,0.00,0,0.00,0,0.00,none,,0,0,78,1025,1036
508153,CR2,2026-06-27,R,W,F,N,211244,2026,Kia,Seltos,-32.27,0.00,0.00,0,0.00,0,0.00,none,,0,0,89,1026,1036
508154,CR3,2026-06-27,R,R,F,U,312245,2017,Subaru,SUV,3799.83,81.68,799.00,0,0.00,0,0.00,cash,,0,0,95,1043,1064
508155,CR3,2026-06-27,L,L,F,N,313119,2026,Ford,Maverick,4050.25,1420.51,799.00,1,667.51,0,0.00,outside,72,1,0,0,1044,1063
508156,CR3,2026-06-27,R,R,F,N,312833,2025,Ford,F-150,1970.76,710.00,699.00,0,0.00,0,0.00,outside,72,1,0,32,1044,1063
